order_id,product_id,customer_id,date_id,quantity,price,revenue
11747,1140,CUST20084,11747,1,4245,4245
11748,1066,CUST21804,11748,3,42592,127776
11749,1036,CUST16283,11749,3,47133,141399
11750,1020,CUST20479,11750,1,67975,67975
11751,1094,CUST23270,11751,1,55302,55302
11752,1014,CUST1118,11752,2,1424,2848
11753,1106,CUST5098,11753,2,62922,125844
11754,1086,CUST6844,11754,2,24412,48824
11755,1002,CUST18090,11755,2,6084,12168
11756,1059,CUST3716,11756,1,38017,38017
11757,1010,CUST18647,11757,1,19587,19587
11758,1135,CUST21151,11758,2,66048,132096
11759,1015,CUST4858,11759,3,74583,223749
11760,1079,CUST7354,11760,3,51769,155307
11761,1050,CUST23282,11761,1,61575,61575
11762,1053,CUST14853,11762,3,14991,44973
11763,1050,CUST1137,11763,1,61575,61575
11764,1055,CUST20835,11764,2,75513,151026
11765,1142,CUST540,11765,3,34964,104892
11766,1080,CUST17219,11766,2,28576,57152
11767,1085,CUST7340,11767,2,30817,61634
11768,1098,CUST3751,11768,2,38752,77504
11769,1145,CUST10155,11769,2,44025,88050
11770,1047,CUST23339,11770,1,65784,65784
11771,1042,CUST2108,11771,1,5594,5594
11772,1137,CUST24500,11772,2,2684,5368
11773,1037,CUST17563,11773,2,72224,144448
11774,1003,CUST2177,11774,2,29987,59974
11775,1113,CUST22419,11775,1,36507,36507
11776,1139,CUST10141,11776,3,63288,189864
11777,1071,CUST15599,11777,3,12858,38574
11778,1132,CUST11505,11778,2,70510,141020
11779,1123,CUST1013,11779,2,5305,10610
11780,1097,CUST19261,11780,2,43388,86776
11781,1100,CUST10790,11781,2,57669,115338
11782,1030,CUST7627,11782,1,32695,32695
11783,1112,CUST9116,11783,2,56209,112418
11784,1041,CUST17503,11784,1,47282,47282
11785,1027,CUST5130,11785,3,76321,228963
11786,1079,CUST14146,11786,1,51769,51769
11787,1158,CUST18566,11787,2,76724,153448
11788,1032,CUST1642,11788,1,43454,43454
11789,1038,CUST5555,11789,2,30260,60520
11790,1037,CUST10777,11790,1,72224,72224
11791,1003,CUST17215,11791,2,29987,59974
11792,1084,CUST15481,11792,2,19013,38026
11793,1115,CUST9427,11793,2,52236,104472
11794,1123,CUST8249,11794,1,5305,5305
11795,1080,CUST17974,11795,3,28576,85728
11796,1116,CUST20722,11796,3,63391,190173
11797,1105,CUST10665,11797,1,10198,10198
11798,1141,CUST9168,11798,3,66502,199506
11799,1057,CUST19931,11799,3,6840,20520
11800,1114,CUST11795,11800,1,68099,68099
11801,1084,CUST2495,11801,3,19013,57039
11802,1028,CUST575,11802,2,4137,8274
11803,1036,CUST12041,11803,1,47133,47133
11804,1098,CUST10982,11804,3,38752,116256
11805,1054,CUST21400,11805,3,72728,218184
11806,1036,CUST23600,11806,1,47133,47133
11807,1042,CUST6168,11807,3,5594,16782
11808,1011,CUST10993,11808,3,50514,151542
11809,1059,CUST2561,11809,2,38017,76034
11810,1094,CUST5042,11810,1,55302,55302
11811,1041,CUST2670,11811,2,47282,94564
11812,1130,CUST16618,11812,3,41319,123957
11813,1057,CUST9604,11813,1,6840,6840
11814,1147,CUST15869,11814,3,1078,3234
11815,1054,CUST4593,11815,2,72728,145456
11816,1079,CUST8552,11816,1,51769,51769
11817,1081,CUST19878,11817,2,51517,103034
11818,1084,CUST8428,11818,2,19013,38026
11819,1133,CUST10269,11819,1,47319,47319
11820,1066,CUST13692,11820,2,42592,85184
11821,1133,CUST17266,11821,2,47319,94638
11822,1000,CUST1147,11822,3,950,2850
11823,1128,CUST10862,11823,3,39033,117099
11824,1032,CUST6850,11824,1,43454,43454
11825,1044,CUST12132,11825,3,11765,35295
11826,1121,CUST21007,11826,1,52443,52443
11827,1151,CUST4204,11827,1,6787,6787
11828,1122,CUST2472,11828,2,33261,66522
11829,1091,CUST7152,11829,2,47226,94452
11830,1061,CUST1697,11830,1,62516,62516
11831,1049,CUST11674,11831,3,4635,13905
11832,1163,CUST12126,11832,1,44337,44337
11833,1004,CUST20267,11833,2,20660,41320
11834,1126,CUST14841,11834,1,42541,42541
11835,1012,CUST10632,11835,2,38524,77048
11836,1029,CUST24881,11836,3,36732,110196
11837,1138,CUST21254,11837,3,29097,87291
11838,1166,CUST417,11838,2,16411,32822
11839,1112,CUST5427,11839,2,56209,112418
11840,1116,CUST17173,11840,3,63391,190173
11841,1158,CUST16824,11841,3,76724,230172
11842,1000,CUST8151,11842,1,950,950
11843,1155,CUST7548,11843,2,48052,96104
11844,1019,CUST19964,11844,2,12013,24026
11845,1006,CUST4291,11845,3,4077,12231
11846,1144,CUST8281,11846,2,6893,13786
11847,1017,CUST12298,11847,3,19605,58815
11848,1057,CUST17529,11848,3,6840,20520
11849,1016,CUST3252,11849,2,63639,127278
11850,1061,CUST5606,11850,3,62516,187548
11851,1150,CUST16067,11851,1,20500,20500
11852,1079,CUST14295,11852,1,51769,51769
11853,1152,CUST16949,11853,1,5227,5227
11854,1136,CUST1788,11854,2,11850,23700
11855,1121,CUST10899,11855,2,52443,104886
11856,1065,CUST12212,11856,2,73644,147288
11857,1041,CUST10521,11857,2,47282,94564
11858,1099,CUST4496,11858,1,35564,35564
11859,1072,CUST11451,11859,2,78762,157524
11860,1119,CUST6429,11860,3,35479,106437
11861,1134,CUST1170,11861,2,45496,90992
11862,1067,CUST20383,11862,3,62561,187683
11863,1027,CUST1419,11863,3,76321,228963
11864,1113,CUST937,11864,3,36507,109521
11865,1057,CUST4093,11865,1,6840,6840
11866,1015,CUST14869,11866,3,74583,223749
11867,1035,CUST19275,11867,2,69013,138026
11868,1069,CUST10348,11868,2,2928,5856
11869,1124,CUST23522,11869,1,67206,67206
11870,1089,CUST17571,11870,1,27654,27654
11871,1088,CUST17822,11871,1,11521,11521
11872,1106,CUST17209,11872,3,62922,188766
11873,1063,CUST7522,11873,1,36729,36729
11874,1089,CUST15082,11874,3,27654,82962
11875,1147,CUST13047,11875,1,1078,1078
11876,1020,CUST4451,11876,1,67975,67975
11877,1046,CUST9798,11877,2,60610,121220
11878,1089,CUST12672,11878,2,27654,55308
11879,1046,CUST15112,11879,3,60610,181830
11880,1001,CUST11740,11880,2,1190,2380
11881,1141,CUST1750,11881,3,66502,199506
11882,1154,CUST17243,11882,2,49308,98616
11883,1019,CUST7530,11883,1,12013,12013
11884,1128,CUST13219,11884,2,39033,78066
11885,1005,CUST6480,11885,1,18817,18817
11886,1004,CUST21649,11886,2,20660,41320
11887,1034,CUST16165,11887,2,45074,90148
11888,1146,CUST3255,11888,2,48270,96540
11889,1047,CUST18491,11889,1,65784,65784
11890,1045,CUST16628,11890,1,68706,68706
11891,1055,CUST12984,11891,2,75513,151026
11892,1021,CUST18951,11892,3,68275,204825
11893,1098,CUST18540,11893,1,38752,38752
11894,1066,CUST5064,11894,2,42592,85184
11895,1066,CUST10175,11895,2,42592,85184
11896,1026,CUST4589,11896,1,76399,76399
11897,1154,CUST19865,11897,2,49308,98616
11898,1121,CUST15349,11898,1,52443,52443
11899,1015,CUST9106,11899,1,74583,74583
11900,1018,CUST6655,11900,3,38129,114387
11901,1104,CUST14240,11901,1,42819,42819
11902,1106,CUST21715,11902,1,62922,62922
11903,1056,CUST22910,11903,3,70474,211422
11904,1017,CUST8803,11904,3,19605,58815
11905,1064,CUST4285,11905,3,24022,72066
11906,1142,CUST4779,11906,1,34964,34964
11907,1106,CUST9677,11907,1,62922,62922
11908,1001,CUST23936,11908,1,1190,1190
11909,1072,CUST19828,11909,2,78762,157524
11910,1130,CUST3200,11910,1,41319,41319
11911,1024,CUST5349,11911,2,45696,91392
11912,1105,CUST8432,11912,2,10198,20396
11913,1138,CUST6562,11913,2,29097,58194
11914,1090,CUST21140,11914,1,52206,52206
11915,1075,CUST14967,11915,3,38531,115593
11916,1131,CUST3019,11916,3,13983,41949
11917,1025,CUST17541,11917,1,47000,47000
11918,1128,CUST20572,11918,3,39033,117099
11919,1157,CUST3859,11919,3,24640,73920
11920,1047,CUST13465,11920,1,65784,65784
11921,1043,CUST5370,11921,1,10095,10095
11922,1109,CUST1789,11922,1,17445,17445
11923,1046,CUST13847,11923,2,60610,121220
11924,1112,CUST18465,11924,2,56209,112418
11925,1018,CUST5789,11925,1,38129,38129
11926,1139,CUST19556,11926,3,63288,189864
11927,1073,CUST2076,11927,3,19295,57885
11928,1000,CUST24357,11928,3,950,2850
11929,1150,CUST19672,11929,2,20500,41000
11930,1148,CUST11401,11930,3,71763,215289
11931,1103,CUST6169,11931,3,4767,14301
11932,1095,CUST13407,11932,2,27906,55812
11933,1094,CUST16415,11933,3,55302,165906
11934,1112,CUST3826,11934,1,56209,56209
11935,1058,CUST12078,11935,1,30584,30584
11936,1022,CUST23647,11936,3,29936,89808
11937,1079,CUST12359,11937,1,51769,51769
11938,1166,CUST114,11938,3,16411,49233
11939,1029,CUST13580,11939,2,36732,73464
11940,1072,CUST21164,11940,3,78762,236286
11941,1088,CUST3480,11941,3,11521,34563
11942,1048,CUST12950,11942,3,61891,185673
11943,1007,CUST2876,11943,3,8690,26070
11944,1039,CUST24913,11944,2,32418,64836
11945,1161,CUST5115,11945,1,6598,6598
11946,1127,CUST14771,11946,1,48957,48957
11947,1050,CUST335,11947,3,61575,184725
11948,1150,CUST4042,11948,1,20500,20500
11949,1152,CUST12409,11949,2,5227,10454
11950,1006,CUST16324,11950,3,4077,12231
11951,1084,CUST11773,11951,1,19013,19013
11952,1023,CUST22124,11952,2,970,1940
11953,1155,CUST19862,11953,1,48052,48052
11954,1149,CUST7354,11954,3,8164,24492
11955,1115,CUST20917,11955,2,52236,104472
11956,1101,CUST1658,11956,3,24786,74358
11957,1030,CUST24962,11957,2,32695,65390
11958,1149,CUST23209,11958,3,8164,24492
11959,1129,CUST16525,11959,2,74527,149054
11960,1028,CUST24644,11960,3,4137,12411
11961,1045,CUST24188,11961,2,68706,137412
11962,1113,CUST21194,11962,2,36507,73014
11963,1063,CUST6643,11963,3,36729,110187
11964,1034,CUST13190,11964,1,45074,45074
11965,1025,CUST6041,11965,1,47000,47000
11966,1027,CUST17971,11966,3,76321,228963
11967,1037,CUST17834,11967,2,72224,144448
11968,1025,CUST5703,11968,3,47000,141000
11969,1151,CUST7292,11969,1,6787,6787
11970,1105,CUST1416,11970,2,10198,20396
11971,1061,CUST11838,11971,1,62516,62516
11972,1140,CUST19950,11972,2,4245,8490
11973,1150,CUST15370,11973,2,20500,41000
11974,1140,CUST14479,11974,1,4245,4245
11975,1139,CUST8710,11975,1,63288,63288
11976,1037,CUST92,11976,2,72224,144448
11977,1091,CUST20573,11977,3,47226,141678
11978,1038,CUST13316,11978,1,30260,30260
11979,1061,CUST3202,11979,3,62516,187548
11980,1032,CUST21753,11980,1,43454,43454
11981,1005,CUST160,11981,2,18817,37634
11982,1008,CUST13828,11982,2,76337,152674
11983,1100,CUST6502,11983,3,57669,173007
11984,1057,CUST21520,11984,2,6840,13680
11985,1132,CUST20763,11985,3,70510,211530
11986,1030,CUST24486,11986,3,32695,98085
11987,1031,CUST4968,11987,1,1168,1168
11988,1016,CUST17283,11988,3,63639,190917
11989,1160,CUST12650,11989,3,32372,97116
11990,1059,CUST1825,11990,1,38017,38017
11991,1090,CUST19425,11991,1,52206,52206
11992,1140,CUST6317,11992,2,4245,8490
11993,1071,CUST10835,11993,3,12858,38574
11994,1093,CUST7146,11994,1,21494,21494
11995,1113,CUST22668,11995,3,36507,109521
11996,1167,CUST23116,11996,3,65000,195000
11997,1024,CUST7248,11997,3,45696,137088
11998,1105,CUST19268,11998,3,10198,30594
11999,1062,CUST21393,11999,3,5323,15969
12000,1055,CUST7208,12000,1,75513,75513
12001,1119,CUST12812,12001,1,35479,35479
12002,1026,CUST21501,12002,2,76399,152798
12003,1040,CUST13393,12003,3,43394,130182
12004,1105,CUST18515,12004,3,10198,30594
12005,1160,CUST223,12005,1,32372,32372
12006,1034,CUST4443,12006,3,45074,135222
12007,1066,CUST7296,12007,2,42592,85184
12008,1145,CUST22352,12008,3,44025,132075
12009,1150,CUST10760,12009,3,20500,61500
12010,1091,CUST23920,12010,1,47226,47226
12011,1078,CUST7883,12011,2,68521,137042
12012,1157,CUST19373,12012,1,24640,24640
12013,1119,CUST8743,12013,3,35479,106437
12014,1069,CUST11231,12014,3,2928,8784
12015,1117,CUST5672,12015,3,47455,142365
12016,1017,CUST12258,12016,2,19605,39210
12017,1097,CUST2031,12017,2,43388,86776
12018,1149,CUST20759,12018,2,8164,16328
12019,1074,CUST9846,12019,2,23519,47038
12020,1135,CUST19788,12020,1,66048,66048
12021,1022,CUST11763,12021,2,29936,59872
12022,1017,CUST5098,12022,2,19605,39210
12023,1154,CUST21797,12023,1,49308,49308
12024,1000,CUST18706,12024,1,950,950
12025,1125,CUST9281,12025,3,54660,163980
12026,1038,CUST18537,12026,2,30260,60520
12027,1078,CUST22003,12027,3,68521,205563
12028,1022,CUST1019,12028,3,29936,89808
12029,1042,CUST4504,12029,3,5594,16782
12030,1109,CUST21300,12030,3,17445,52335
12031,1022,CUST1477,12031,3,29936,89808
12032,1013,CUST1728,12032,1,7768,7768
12033,1157,CUST13613,12033,1,24640,24640
12034,1076,CUST2939,12034,3,2136,6408
12035,1110,CUST5044,12035,1,59782,59782
12036,1158,CUST20885,12036,1,76724,76724
12037,1002,CUST12418,12037,2,6084,12168
12038,1145,CUST2159,12038,2,44025,88050
12039,1077,CUST12833,12039,2,7307,14614
12040,1025,CUST17417,12040,2,47000,94000
12041,1099,CUST8319,12041,2,35564,71128
12042,1048,CUST689,12042,2,61891,123782
12043,1144,CUST3593,12043,2,6893,13786
12044,1029,CUST536,12044,3,36732,110196
12045,1020,CUST16692,12045,1,67975,67975
12046,1114,CUST8839,12046,3,68099,204297
12047,1141,CUST19974,12047,3,66502,199506
12048,1109,CUST15279,12048,3,17445,52335
12049,1081,CUST20963,12049,2,51517,103034
12050,1020,CUST11645,12050,3,67975,203925
12051,1111,CUST4727,12051,1,33285,33285
12052,1030,CUST17675,12052,1,32695,32695
12053,1137,CUST14812,12053,3,2684,8052
12054,1005,CUST1566,12054,1,18817,18817
12055,1065,CUST8458,12055,2,73644,147288
12056,1093,CUST19374,12056,1,21494,21494
12057,1037,CUST8783,12057,3,72224,216672
12058,1129,CUST23172,12058,2,74527,149054
12059,1001,CUST7362,12059,3,1190,3570
12060,1006,CUST6407,12060,2,4077,8154
12061,1163,CUST17166,12061,2,44337,88674
12062,1147,CUST19062,12062,2,1078,2156
12063,1075,CUST20961,12063,2,38531,77062
12064,1115,CUST12639,12064,3,52236,156708
12065,1151,CUST3083,12065,2,6787,13574
12066,1038,CUST12430,12066,1,30260,30260
12067,1157,CUST1156,12067,1,24640,24640
12068,1140,CUST8457,12068,3,4245,12735
12069,1006,CUST3456,12069,2,4077,8154
12070,1095,CUST19670,12070,1,27906,27906
12071,1059,CUST7489,12071,1,38017,38017
12072,1126,CUST12726,12072,1,42541,42541
12073,1092,CUST20843,12073,3,64881,194643
12074,1007,CUST24825,12074,2,8690,17380
12075,1147,CUST1747,12075,3,1078,3234
12076,1149,CUST16162,12076,2,8164,16328
12077,1003,CUST2213,12077,2,29987,59974
12078,1070,CUST16603,12078,1,55906,55906
12079,1067,CUST10563,12079,1,62561,62561
12080,1032,CUST2318,12080,2,43454,86908
12081,1047,CUST21906,12081,2,65784,131568
12082,1016,CUST17595,12082,3,63639,190917
12083,1039,CUST14374,12083,1,32418,32418
12084,1087,CUST6545,12084,2,45040,90080
12085,1002,CUST4500,12085,2,6084,12168
12086,1136,CUST7281,12086,3,11850,35550
12087,1112,CUST9501,12087,3,56209,168627
12088,1034,CUST1278,12088,1,45074,45074
12089,1090,CUST1566,12089,1,52206,52206
12090,1029,CUST2799,12090,2,36732,73464
12091,1100,CUST4458,12091,2,57669,115338
12092,1084,CUST12944,12092,1,19013,19013
12093,1062,CUST14939,12093,3,5323,15969
12094,1109,CUST2193,12094,1,17445,17445
12095,1033,CUST18352,12095,2,6491,12982
12096,1166,CUST22848,12096,2,16411,32822
12097,1069,CUST7465,12097,3,2928,8784
12098,1133,CUST23489,12098,2,47319,94638
12099,1103,CUST21740,12099,2,4767,9534
12100,1086,CUST13332,12100,3,24412,73236
12101,1040,CUST22317,12101,1,43394,43394
12102,1022,CUST6030,12102,1,29936,29936
12103,1109,CUST15293,12103,1,17445,17445
12104,1123,CUST2734,12104,3,5305,15915
12105,1108,CUST16994,12105,3,77711,233133
12106,1085,CUST22200,12106,1,30817,30817
12107,1118,CUST24747,12107,3,6614,19842
12108,1096,CUST12822,12108,2,12788,25576
12109,1049,CUST9454,12109,2,4635,9270
12110,1097,CUST653,12110,2,43388,86776
12111,1151,CUST8605,12111,2,6787,13574
12112,1014,CUST23007,12112,1,1424,1424
12113,1011,CUST19931,12113,2,50514,101028
12114,1112,CUST17562,12114,3,56209,168627
12115,1077,CUST8232,12115,1,7307,7307
12116,1086,CUST11487,12116,2,24412,48824
12117,1139,CUST5826,12117,1,63288,63288
12118,1127,CUST14894,12118,3,48957,146871
12119,1118,CUST12903,12119,2,6614,13228
12120,1160,CUST21787,12120,2,32372,64744
12121,1070,CUST24022,12121,2,55906,111812
12122,1020,CUST3167,12122,1,67975,67975
12123,1113,CUST16446,12123,1,36507,36507
12124,1078,CUST19106,12124,3,68521,205563
12125,1047,CUST667,12125,3,65784,197352
12126,1068,CUST15832,12126,1,9146,9146
12127,1051,CUST6828,12127,2,76635,153270
12128,1098,CUST17049,12128,2,38752,77504
12129,1094,CUST10636,12129,1,55302,55302
12130,1074,CUST1339,12130,3,23519,70557
12131,1051,CUST6290,12131,2,76635,153270
12132,1070,CUST2394,12132,3,55906,167718
12133,1157,CUST21897,12133,2,24640,49280
12134,1069,CUST13993,12134,1,2928,2928
12135,1024,CUST13472,12135,2,45696,91392
12136,1106,CUST3242,12136,1,62922,62922
12137,1105,CUST22794,12137,1,10198,10198
12138,1061,CUST14133,12138,2,62516,125032
12139,1115,CUST8559,12139,3,52236,156708
12140,1124,CUST5819,12140,1,67206,67206
12141,1160,CUST23710,12141,3,32372,97116
12142,1048,CUST8200,12142,3,61891,185673
12143,1132,CUST21485,12143,2,70510,141020
12144,1013,CUST23628,12144,3,7768,23304
12145,1052,CUST8214,12145,3,65942,197826
12146,1142,CUST14287,12146,2,34964,69928
12147,1148,CUST4134,12147,2,71763,143526
12148,1084,CUST1742,12148,1,19013,19013
12149,1046,CUST14927,12149,2,60610,121220
12150,1093,CUST8293,12150,2,21494,42988
12151,1028,CUST12572,12151,2,4137,8274
12152,1000,CUST4234,12152,3,950,2850
12153,1014,CUST21379,12153,3,1424,4272
12154,1147,CUST9413,12154,2,1078,2156
12155,1112,CUST18094,12155,2,56209,112418
12156,1001,CUST6222,12156,2,1190,2380
12157,1150,CUST4072,12157,2,20500,41000
12158,1025,CUST21401,12158,3,47000,141000
12159,1042,CUST6446,12159,1,5594,5594
12160,1129,CUST22969,12160,2,74527,149054
12161,1111,CUST958,12161,2,33285,66570
12162,1125,CUST12222,12162,2,54660,109320
12163,1032,CUST7435,12163,3,43454,130362
12164,1126,CUST12966,12164,1,42541,42541
12165,1124,CUST5267,12165,2,67206,134412
12166,1076,CUST7894,12166,2,2136,4272
12167,1069,CUST3884,12167,1,2928,2928
12168,1052,CUST4755,12168,1,65942,65942
12169,1126,CUST17707,12169,2,42541,85082
12170,1123,CUST12264,12170,3,5305,15915
12171,1074,CUST9234,12171,3,23519,70557
12172,1001,CUST14784,12172,3,1190,3570
12173,1111,CUST8978,12173,3,33285,99855
12174,1066,CUST19297,12174,2,42592,85184
12175,1144,CUST2554,12175,2,6893,13786
12176,1150,CUST1461,12176,2,20500,41000
12177,1080,CUST20885,12177,1,28576,28576
12178,1144,CUST8025,12178,1,6893,6893
12179,1154,CUST18268,12179,2,49308,98616
12180,1043,CUST16465,12180,2,10095,20190
12181,1095,CUST8801,12181,3,27906,83718
12182,1093,CUST3910,12182,1,21494,21494
12183,1156,CUST12192,12183,1,65785,65785
12184,1054,CUST21560,12184,3,72728,218184
12185,1007,CUST6896,12185,2,8690,17380
12186,1072,CUST20952,12186,3,78762,236286
12187,1008,CUST986,12187,1,76337,76337
12188,1135,CUST3649,12188,3,66048,198144
12189,1079,CUST123,12189,1,51769,51769
12190,1021,CUST25000,12190,2,68275,136550
12191,1083,CUST12037,12191,1,62000,62000
12192,1141,CUST3878,12192,2,66502,133004
12193,1154,CUST20399,12193,2,49308,98616
12194,1130,CUST20739,12194,3,41319,123957
12195,1054,CUST9286,12195,3,72728,218184
12196,1160,CUST22259,12196,3,32372,97116
12197,1063,CUST14366,12197,3,36729,110187
12198,1033,CUST24468,12198,3,6491,19473
12199,1028,CUST9228,12199,3,4137,12411
12200,1040,CUST15067,12200,2,43394,86788
12201,1058,CUST10951,12201,3,30584,91752
12202,1096,CUST9765,12202,2,12788,25576
12203,1027,CUST8615,12203,2,76321,152642
12204,1160,CUST4476,12204,1,32372,32372
12205,1035,CUST21000,12205,3,69013,207039
12206,1115,CUST6342,12206,2,52236,104472
12207,1113,CUST20918,12207,3,36507,109521
12208,1044,CUST22096,12208,3,11765,35295
12209,1154,CUST6513,12209,1,49308,49308
12210,1131,CUST17529,12210,1,13983,13983
12211,1122,CUST14744,12211,1,33261,33261
12212,1164,CUST3178,12212,2,44817,89634
12213,1028,CUST1372,12213,3,4137,12411
12214,1079,CUST9510,12214,3,51769,155307
12215,1083,CUST6886,12215,1,62000,62000
12216,1139,CUST19014,12216,3,63288,189864
12217,1046,CUST11083,12217,2,60610,121220
12218,1164,CUST2066,12218,3,44817,134451
12219,1150,CUST3736,12219,2,20500,41000
12220,1037,CUST20835,12220,1,72224,72224
12221,1041,CUST12206,12221,2,47282,94564
12222,1029,CUST6697,12222,2,36732,73464
12223,1096,CUST6166,12223,1,12788,12788
12224,1118,CUST12399,12224,3,6614,19842
12225,1044,CUST24489,12225,3,11765,35295
12226,1014,CUST18389,12226,1,1424,1424
12227,1105,CUST10004,12227,2,10198,20396
12228,1098,CUST13486,12228,3,38752,116256
12229,1037,CUST4033,12229,2,72224,144448
12230,1117,CUST20400,12230,1,47455,47455
12231,1142,CUST22336,12231,1,34964,34964
12232,1113,CUST23864,12232,2,36507,73014
12233,1107,CUST18642,12233,2,46956,93912
12234,1101,CUST9926,12234,3,24786,74358
12235,1046,CUST6382,12235,1,60610,60610
12236,1089,CUST6465,12236,3,27654,82962
12237,1067,CUST24613,12237,1,62561,62561
12238,1037,CUST22989,12238,3,72224,216672
12239,1097,CUST12609,12239,2,43388,86776
12240,1006,CUST21389,12240,1,4077,4077
12241,1075,CUST10727,12241,3,38531,115593
12242,1118,CUST17042,12242,2,6614,13228
12243,1060,CUST19141,12243,1,1047,1047
12244,1043,CUST8801,12244,2,10095,20190
12245,1117,CUST12487,12245,2,47455,94910
12246,1093,CUST2669,12246,2,21494,42988
12247,1031,CUST3634,12247,1,1168,1168
12248,1053,CUST23294,12248,3,14991,44973
12249,1166,CUST3725,12249,3,16411,49233
12250,1008,CUST16871,12250,3,76337,229011
12251,1056,CUST12655,12251,2,70474,140948
12252,1106,CUST4435,12252,2,62922,125844
12253,1079,CUST5315,12253,2,51769,103538
12254,1103,CUST11775,12254,1,4767,4767
12255,1004,CUST8855,12255,1,20660,20660
12256,1052,CUST15884,12256,1,65942,65942
12257,1092,CUST22863,12257,2,64881,129762
12258,1087,CUST3583,12258,2,45040,90080
12259,1021,CUST2771,12259,2,68275,136550
12260,1065,CUST21422,12260,1,73644,73644
12261,1047,CUST24531,12261,2,65784,131568
12262,1018,CUST13367,12262,1,38129,38129
12263,1047,CUST10764,12263,1,65784,65784
12264,1054,CUST9422,12264,1,72728,72728
12265,1012,CUST8790,12265,2,38524,77048
12266,1051,CUST18086,12266,2,76635,153270
12267,1046,CUST22335,12267,2,60610,121220
12268,1009,CUST18496,12268,2,10688,21376
12269,1081,CUST23029,12269,3,51517,154551
12270,1163,CUST8115,12270,2,44337,88674
12271,1115,CUST9377,12271,2,52236,104472
12272,1158,CUST17679,12272,3,76724,230172
12273,1052,CUST23075,12273,1,65942,65942
12274,1092,CUST5400,12274,1,64881,64881
12275,1000,CUST10161,12275,3,950,2850
12276,1017,CUST20541,12276,2,19605,39210
12277,1094,CUST11249,12277,2,55302,110604
12278,1017,CUST24352,12278,1,19605,19605
12279,1108,CUST3079,12279,2,77711,155422
12280,1011,CUST13198,12280,1,50514,50514
12281,1007,CUST12183,12281,2,8690,17380
12282,1014,CUST8440,12282,1,1424,1424
12283,1108,CUST17089,12283,3,77711,233133
12284,1118,CUST13162,12284,2,6614,13228
12285,1025,CUST22820,12285,1,47000,47000
12286,1000,CUST17823,12286,3,950,2850
12287,1094,CUST10917,12287,1,55302,55302
12288,1008,CUST19933,12288,2,76337,152674
12289,1015,CUST13638,12289,1,74583,74583
12290,1058,CUST2025,12290,3,30584,91752
12291,1062,CUST6979,12291,1,5323,5323
12292,1070,CUST11838,12292,3,55906,167718
12293,1071,CUST2954,12293,1,12858,12858
12294,1059,CUST6001,12294,1,38017,38017
12295,1118,CUST13781,12295,3,6614,19842
12296,1158,CUST8701,12296,1,76724,76724
12297,1161,CUST24955,12297,2,6598,13196
12298,1102,CUST19363,12298,3,51807,155421
12299,1078,CUST8560,12299,1,68521,68521
12300,1043,CUST19146,12300,2,10095,20190
12301,1025,CUST16726,12301,2,47000,94000
12302,1087,CUST14212,12302,2,45040,90080
12303,1035,CUST5473,12303,2,69013,138026
12304,1017,CUST20516,12304,2,19605,39210
12305,1022,CUST8414,12305,2,29936,59872
12306,1110,CUST4417,12306,1,59782,59782
12307,1023,CUST7807,12307,1,970,970
12308,1080,CUST4604,12308,1,28576,28576
12309,1049,CUST5697,12309,2,4635,9270
12310,1042,CUST24308,12310,1,5594,5594
12311,1008,CUST8416,12311,1,76337,76337
12312,1003,CUST6489,12312,3,29987,89961
12313,1076,CUST22879,12313,3,2136,6408
12314,1156,CUST12543,12314,3,65785,197355
12315,1147,CUST5694,12315,3,1078,3234
12316,1076,CUST7270,12316,1,2136,2136
12317,1022,CUST199,12317,1,29936,29936
12318,1130,CUST24141,12318,2,41319,82638
12319,1055,CUST18813,12319,3,75513,226539
12320,1158,CUST3791,12320,2,76724,153448
12321,1105,CUST5369,12321,2,10198,20396
12322,1135,CUST4083,12322,3,66048,198144
12323,1131,CUST6903,12323,2,13983,27966
12324,1123,CUST9638,12324,3,5305,15915
12325,1099,CUST1268,12325,1,35564,35564
12326,1099,CUST6834,12326,2,35564,71128
12327,1114,CUST20429,12327,3,68099,204297
12328,1130,CUST8842,12328,2,41319,82638
12329,1159,CUST9390,12329,1,69336,69336
12330,1116,CUST4550,12330,1,63391,63391
12331,1135,CUST1801,12331,2,66048,132096
12332,1044,CUST4407,12332,1,11765,11765
12333,1045,CUST4394,12333,1,68706,68706
12334,1156,CUST4177,12334,2,65785,131570
12335,1103,CUST678,12335,2,4767,9534
12336,1137,CUST10802,12336,2,2684,5368
12337,1022,CUST9059,12337,3,29936,89808
12338,1046,CUST14961,12338,1,60610,60610
12339,1056,CUST865,12339,1,70474,70474
12340,1050,CUST14964,12340,3,61575,184725
12341,1010,CUST11446,12341,1,19587,19587
12342,1048,CUST5476,12342,3,61891,185673
12343,1036,CUST6375,12343,3,47133,141399
12344,1138,CUST21228,12344,3,29097,87291
12345,1026,CUST13287,12345,3,76399,229197
12346,1089,CUST24271,12346,2,27654,55308
12347,1115,CUST1297,12347,3,52236,156708
12348,1073,CUST24027,12348,2,19295,38590
12349,1098,CUST22491,12349,3,38752,116256
12350,1010,CUST205,12350,3,19587,58761
12351,1009,CUST4713,12351,1,10688,10688
12352,1003,CUST10221,12352,1,29987,29987
12353,1021,CUST21448,12353,1,68275,68275
12354,1023,CUST12597,12354,3,970,2910
